,County,Deaths,MME,State,Year,County Code,Population
3398,SHELBY,0,11095.118865000175,OH,2011,39149,49216
3399,SHELBY,0,10589.429460000154,OH,2012,39149,49119
3400,STARK,25,80684.38486753126,OH,2006,39151,377547
3401,STARK,25,90915.1550481339,OH,2007,39151,377121
3402,STARK,30,107073.24868787327,OH,2008,39151,376694
3403,STARK,16,118286.4889548876,OH,2009,39151,376267
3404,STARK,39,131021.15412631164,OH,2010,39151,375365
3405,STARK,40,142058.417846713,OH,2011,39151,374475
3406,STARK,36,144985.96220363586,OH,2012,39151,374876
3407,SUMMIT,67,201776.25492688507,OH,2006,39153,541196
3408,SUMMIT,77,212377.44293962594,OH,2007,39153,541249
3409,SUMMIT,59,192925.21744277736,OH,2008,39153,541302
3410,SUMMIT,38,221599.13171364254,OH,2009,39153,541356
3411,SUMMIT,79,246299.11107383895,OH,2010,39153,541646
3412,SUMMIT,56,250221.43280067784,OH,2011,39153,541266
3413,SUMMIT,92,249352.80762522732,OH,2012,39153,540705
3414,TRUMBULL,30,106471.38207023352,OH,2006,39155,215809
3415,TRUMBULL,63,124626.47338129694,OH,2007,39155,214404
3416,TRUMBULL,41,141238.3541150355,OH,2008,39155,212999
3417,TRUMBULL,28,148671.7083299368,OH,2009,39155,211594
3418,TRUMBULL,45,163293.05754604944,OH,2010,39155,209837
3419,TRUMBULL,57,156793.7529087865,OH,2011,39155,208814
3420,TRUMBULL,34,147348.64337896186,OH,2012,39155,207188
3421,TUSCARAWAS,0,18803.58415050036,OH,2006,39157,92680
3422,TUSCARAWAS,0,19816.467532725368,OH,2007,39157,92660
3423,TUSCARAWAS,0,21549.630605588,OH,2008,39157,92640
3424,TUSCARAWAS,0,23263.30926795067,OH,2009,39157,92620
3425,TUSCARAWAS,0,24286.58663021303,OH,2010,39157,92551
3426,TUSCARAWAS,13,27165.203473163227,OH,2011,39157,92484
3427,TUSCARAWAS,0,28211.06075880092,OH,2012,39157,92418
3428,UNION,0,14493.327439450051,OH,2006,39159,49157
3429,UNION,0,14787.413903362663,OH,2007,39159,49816
3430,UNION,0,15436.310484225074,OH,2008,39159,50475
3431,UNION,0,17061.5652563627,OH,2009,39159,51134
3432,UNION,10,19190.27913750029,OH,2010,39159,52410
3433,UNION,0,21666.930615000423,OH,2011,39159,53045
3434,UNION,0,21420.09180795041,OH,2012,39159,52749
3435,VAN WERT,0,4584.038812500003,OH,2006,39161,28879
3436,VAN WERT,0,5741.2412355000315,OH,2007,39161,28820
3437,VAN WERT,0,5905.61347050004,OH,2008,39161,28761
3438,VAN WERT,0,6265.776566362558,OH,2009,39161,28703
3439,VAN WERT,0,6326.156400000053,OH,2010,39161,28677
3440,VAN WERT,0,7016.869657725084,OH,2011,39161,28623
3441,VAN WERT,0,6596.657456812589,OH,2012,39161,28635
3442,VINTON,0,1104.7591125,OH,2006,39163,13542
3443,VINTON,0,1190.7589500000024,OH,2007,39163,13500
